sess0001, 000189, 95, 101, GVWY, 1917, 20, 95.850000, SHVR, 1173, 20, 58.650000, ZIC, 498, 20, 24.900000, ZIP, 2312, 20, 115.600000, 95, 101, 
sess0001, 000189, 95, 101, GVWY, 1943, 20, 97.150000, SHVR, 1173, 20, 58.650000, ZIC, 498, 20, 24.900000, ZIP, 2348, 20, 117.400000, 95, 101, 
sess0001, 000193, 96, 108, GVWY, 1943, 20, 97.150000, SHVR, 1173, 20, 58.650000, ZIC, 505, 20, 25.250000, ZIP, 2348, 20, 117.400000, 96, 108, 
sess0001, 000195, 96, 116, GVWY, 1943, 20, 97.150000, SHVR, 1173, 20, 58.650000, ZIC, 505, 20, 25.250000, ZIP, 2391, 20, 119.550000, 96, 116, 
sess0001, 000197, 99, 107, GVWY, 1943, 20, 97.150000, SHVR, 1193, 20, 59.650000, ZIC, 526, 20, 26.300000, ZIP, 2391, 20, 119.550000, 99, 107, 
sess0001, 000201, 99, 101, GVWY, 1981, 20, 99.050000, SHVR, 1240, 20, 62.000000, ZIC, 526, 20, 26.300000, ZIP, 2391, 20, 119.550000, 99, 101, 
sess0001, 000201, 96, 100, GVWY, 1981, 20, 99.050000, SHVR, 1251, 20, 62.550000, ZIC, 526, 20, 26.300000, ZIP, 2416, 20, 120.800000, 96, 100, 
sess0001, 000202, 91, 100, GVWY, 1981, 20, 99.050000, SHVR, 1268, 20, 63.400000, ZIC, 526, 20, 26.300000, ZIP, 2433, 20, 121.650000, 91, 100, 
sess0001, 000204, 91, 103, GVWY, 2004, 20, 100.200000, SHVR, 1316, 20, 65.800000, ZIC, 526, 20, 26.300000, ZIP, 2433, 20, 121.650000, 91, 103, 
sess0001, 000207, 96, 103, GVWY, 2004, 20, 100.200000, SHVR, 1316, 20, 65.800000, ZIC, 529, 20, 26.450000, ZIP, 2476, 20, 123.800000, 96, 103, 
sess0001, 000208, 97, 103, GVWY, 2004, 20, 100.200000, SHVR, 1316, 20, 65.800000, ZIC, 529, 20, 26.450000, ZIP, 2520, 20, 126.000000, 97, 103, 
sess0001, 000210, 97, 103, GVWY, 2040, 20, 102.000000, SHVR, 1316, 20, 65.800000, ZIC, 529, 20, 26.450000, ZIP, 2551, 20, 127.550000, 97, 103, 
sess0001, 000211, 97, 101, GVWY, 2040, 20, 102.000000, SHVR, 1355, 20, 67.750000, ZIC, 529, 20, 26.450000, ZIP, 2582, 20, 129.100000, 97, 101, 
